 Comunidad_de_riego_Turia_ SWAT+ @TODAY@        MODULAR Rev @YEAR@.@SWAT_VERSION@                         
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction             flo             sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null           salt           pest
                                                                                                                     m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
          20           1          20        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          21           1          21        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1514637      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2365187E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.602241      0.0000000E+00  0.0000000E+00
          21           1          21        2017 cha01           chandeg ru                 1 tot   1.000000       1260.594      6.8760553E-10  6.8760553E-09  2.0628166E-08   2.075793      0.2211415       1.646679      0.0000000E+00  0.0000000E+00  0.0000000E+00   107.4445      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.000794      0.0000000E+00  0.0000000E+00
          21           1          21        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          22           1          22        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1514392      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2405309E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.603310      0.0000000E+00  0.0000000E+00
          22           1          22        2017 cha01           chandeg ru                 1 tot   1.000000       531.1949      6.8760553E-10  6.8760553E-09  2.0628166E-08   1.104033      9.2111215E-02   2.078396      0.0000000E+00  0.0000000E+00  0.0000000E+00   106.1393      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.001886      0.0000000E+00  0.0000000E+00
          22           1          22        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          23           1          23        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1514147      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2445467E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.604379      0.0000000E+00  0.0000000E+00
          23           1          23        2017 cha01           chandeg ru                 1 tot   1.000000       165.9424      6.8760553E-10  6.8760553E-09  2.0628166E-08  0.3448939      2.8775027E-02   2.078396      0.0000000E+00  0.0000000E+00  0.0000000E+00   106.0940      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.006063      0.0000000E+00  0.0000000E+00
          23           1          23        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          24           1          24        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1513902      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2485524E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.605448      0.0000000E+00  0.0000000E+00
          24           1          24        2017 cha01           chandeg ru                 1 tot   1.000000       51.83947      6.8760553E-10  6.8760553E-09  2.0628166E-08  0.1077429      8.9891590E-03   2.078396      0.0000000E+00  0.0000000E+00  0.0000000E+00   107.3544      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.019662      0.0000000E+00  0.0000000E+00
          24           1          24        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          25           1          25        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1513657      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2525594E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.606517      0.0000000E+00  0.0000000E+00
          25           1          25        2017 cha01           chandeg ru                 1 tot   1.000000       16.19436      6.8760553E-10  6.8760553E-09  2.0628166E-08  3.3658292E-02  2.8081634E-03   2.078396      0.0000000E+00  0.0000000E+00  0.0000000E+00   107.4183      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.065563      0.0000000E+00  0.0000000E+00
          25           1          25        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          26           1          26        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1513412      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2565408E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.607587      0.0000000E+00  0.0000000E+00
          26           1          26        2017 cha01           chandeg ru                 1 tot   1.000000       5.059028      6.8760553E-10  6.8760553E-09  2.0628166E-08  1.0514662E-02  8.7725453E-04   2.078397      0.0000000E+00  0.0000000E+00  0.0000000E+00   110.7808      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.236738      0.0000000E+00  0.0000000E+00
          26           1          26        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          27           1          27        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1513167      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2605464E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.608658      0.0000000E+00  0.0000000E+00
          27           1          27        2017 cha01           chandeg ru                 1 tot   1.000000       237.9035      2.7687507E-04  6.8760553E-09  2.0628166E-08  0.3704241      3.7454247E-02   1.557035      0.0000000E+00  0.0000000E+00  0.0000000E+00   104.3321      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.004221      0.0000000E+00  0.0000000E+00
          27           1          27        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          28           1          28        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1512922      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2645860E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.609728      0.0000000E+00  0.0000000E+00
          28           1          28        2017 cha01           chandeg ru                 1 tot   1.000000       74.31973      6.8760553E-10  6.8760553E-09  2.0628166E-08  0.1157184      1.1700498E-02   1.557035      0.0000000E+00  0.0000000E+00  0.0000000E+00   103.5976      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.013636      0.0000000E+00  0.0000000E+00
          28           1          28        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          29           1          29        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1512676      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2686158E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.610799      0.0000000E+00  0.0000000E+00
          29           1          29        2017 cha01           chandeg ru                 1 tot   1.000000       23.21707      6.8760553E-10  6.8760553E-09  2.0628166E-08  3.6149789E-02  3.6551701E-03   1.557035      0.0000000E+00  0.0000000E+00  0.0000000E+00   106.4978      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.044927      0.0000000E+00  0.0000000E+00
          29           1          29        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          30           1          30        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1512431      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2727006E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.611871      0.0000000E+00  0.0000000E+00
          30           1          30        2017 cha01           chandeg ru                 1 tot   1.000000       7.252883      6.8760553E-10  6.8760553E-09  2.0628166E-08  1.1292993E-02  1.1418548E-03   1.557036      0.0000000E+00  0.0000000E+00  0.0000000E+00   99.25932      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.156886      0.0000000E+00  0.0000000E+00
          30           1          30        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          31           1          31        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1512187      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2767901E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.612940      0.0000000E+00  0.0000000E+00
          31           1          31        2017 cha01           chandeg ru                 1 tot   1.000000       2.265760      6.8760553E-10  6.8760553E-09  2.0628166E-08  3.5278685E-03  3.5670909E-04   1.557038      0.0000000E+00  0.0000000E+00  0.0000000E+00   105.3262      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.636145      0.0000000E+00  0.0000000E+00
          31           1          31        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          32           2           1        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1511942      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2809233E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.614009      0.0000000E+00  0.0000000E+00
          32           2           1        2017 cha01           chandeg ru                 1 tot   1.000000      0.7078109      6.8760553E-10  6.8760553E-09  2.0628166E-08  1.1020864E-03  1.1143395E-04   1.557045      0.0000000E+00  0.0000000E+00  0.0000000E+00   98.68469      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   4.408830      0.0000000E+00  0.0000000E+00
          32           2           1        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          33           2           2        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1511698      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2850332E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.615079      0.0000000E+00  0.0000000E+00
          33           2           2        2017 cha01           chandeg ru                 1 tot   1.000000       9.673549      3.2502048E-06  6.8760553E-09  2.0628166E-08  2.7957059E-02  1.4337850E-03   2.890053      0.0000000E+00  0.0000000E+00  0.0000000E+00   105.6320      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.114061      0.0000000E+00  0.0000000E+00
          33           2           2        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          34           2           3        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1511453      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2891860E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.616149      0.0000000E+00  0.0000000E+00
          34           2           3        2017 cha01           chandeg ru                 1 tot   1.000000       3.021963      6.8760553E-10  6.8760553E-09  2.0628166E-08  8.7336302E-03  4.4790650E-04   2.890055      0.0000000E+00  0.0000000E+00  0.0000000E+00   98.86858      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   1.440413      0.0000000E+00  0.0000000E+00
          34           2           3        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          35           2           4        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1511209      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2693069E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.617219      0.0000000E+00  0.0000000E+00
          35           2           4        2017 cha01           chandeg ru                 1 tot   1.000000      0.9440445      6.8760553E-10  6.8760553E-09  2.0628166E-08  2.7283377E-03  1.3992349E-04   2.890060      0.0000000E+00  0.0000000E+00  0.0000000E+00   94.20799      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   3.181329      0.0000000E+00  0.0000000E+00
          35           2           4        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
          36           2           5        2017 aqu010          aqu     ru                 1 rhg   1.000000      0.1510964      0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2735612E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.618290      0.0000000E+00  0.0000000E+00
          36           2           5        2017 cha01           chandeg ru                 1 tot   1.000000      0.2949142      6.8760553E-10  6.8760553E-09  2.0628166E-08  8.5231737E-04  4.3711319E-05   2.890075      0.0000000E+00  0.0000000E+00  0.0000000E+00   98.67114      6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  6.8760556E-07  0.0000000E+00   15.88845      0.0000000E+00  0.0000000E+00
          36           2           5        2017 cha01           chandeg aqu                1 tot   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9700000      0.0000000E+00  0.0000000E+00
